Time,Open,High,Low,Last,Change,Volume
08/20/2015,1.11188,1.1244,1.11063,1.124,0.01209,278441
08/19/2015,1.10217,1.11336,1.10177,1.11191,0.00975,256362
08/18/2015,1.1075,1.10933,1.10175,1.10216,-0.00553,200179
08/17/2015,1.1111,1.11245,1.10584,1.10769,-0.00271,205015
08/14/2015,1.11497,1.11884,1.10974,1.1104,-0.00454,234414
08/13/2015,1.1156,1.1188,1.108,1.11494,-0.00074,252364
08/12/2015,1.1041,1.12128,1.10239,1.11568,0.01159,283415
08/11/2015,1.10181,1.10878,1.09601,1.10409,0.00227,260293
08/10/2015,1.09679,1.10409,1.09249,1.10182,0.00532,212365
08/07/2015,1.0924,1.09779,1.08553,1.0965,0.00412,229021
08/06/2015,1.0904,1.09417,1.08745,1.09238,0.00189,219757
08/05/2015,1.08805,1.09251,1.0848,1.09049,0.00244,248721
08/04/2015,1.0949,1.0987,1.08784,1.08805,-0.00687,228341
08/03/2015,1.09785,1.09954,1.0941,1.09492,-0.00338,213366
07/31/2015,1.0931,1.11131,1.09203,1.0983,0.00517,245971
07/30/2015,1.09818,1.09888,1.08932,1.09313,-0.00507,235724
07/29/2015,1.10593,1.10836,1.09669,1.0982,-0.00767,241471
07/28/2015,1.1087,1.10989,1.10217,1.10587,-0.00281,215475
07/27/2015,1.098,1.1127,1.09682,1.10868,0.01069,248662
07/24/2015,1.0983,1.10012,1.09249,1.09799,-0.00027,200692
07/23/2015,1.0928,1.1017,1.09213,1.09826,0.00552,248806
07/22/2015,1.09345,1.09661,1.08698,1.09274,-0.00076,230825
07/21/2015,1.0824,1.09677,1.08113,1.0935,0.01106,243503
07/20/2015,1.08314,1.08696,1.08084,1.08244,-0.00026,206134
07/17/2015,1.08742,1.09064,1.08249,1.0827,-0.00466,213539
07/16/2015,1.09464,1.09622,1.08552,1.08736,-0.0075,252881
07/15/2015,1.10079,1.1035,1.09295,1.09486,-0.00591,243320
07/14/2015,1.1,1.10806,1.09654,1.10077,0.00074,252732
07/13/2015,1.1102,1.11963,1.09959,1.10003,-0.01552,266217
07/10/2015,1.1035,1.12148,1.10295,1.11555,0.01205,284111
07/09/2015,1.1075,1.11235,1.0991,1.1035,-0.00404,259442
07/08/2015,1.1011,1.10921,1.0974,1.10754,0.00649,287690
07/07/2015,1.10551,1.10576,1.0916,1.10105,-0.00446,277953
07/06/2015,1.09926,1.10949,1.09693,1.10551,-0.00591,272871
07/03/2015,1.1083,1.11173,1.10655,1.11142,0.00311,190004
07/02/2015,1.1052,1.11208,1.10313,1.10831,0.00312,234673
07/01/2015,1.1138,1.11699,1.10424,1.10519,-0.00864,251477
06/30/2015,1.1235,1.1242,1.11122,1.11383,-0.00966,293233
06/29/2015,1.10056,1.12758,1.09541,1.12349,0.00699,364557
06/26/2015,1.12025,1.12194,1.11305,1.1165,-0.0038,212956
06/25/2015,1.1203,1.12268,1.11533,1.1203,-0.0001,223594
06/24/2015,1.11665,1.12341,1.11543,1.1204,0.00374,258359
06/23/2015,1.13402,1.13468,1.11349,1.11666,-0.01732,262690
06/22/2015,1.13788,1.14097,1.13117,1.13398,-0.00095,231032
06/19/2015,1.136,1.13947,1.12924,1.13493,-0.00102,228008
06/18/2015,1.13362,1.14354,1.133,1.13595,0.00232,270924
06/17/2015,1.1245,1.13574,1.12065,1.13363,0.00892,265406
06/16/2015,1.12829,1.13295,1.12046,1.12471,-0.00354,236911
06/15/2015,1.1208,1.1294,1.11887,1.12825,0.00215,261327
06/12/2015,1.12568,1.12959,1.11508,1.1261,0.0004,290425
06/11/2015,1.1323,1.13263,1.11825,1.1257,-0.00664,274864
06/10/2015,1.12823,1.13839,1.1261,1.13234,0.00417,315263
06/09/2015,1.1291,1.13442,1.12138,1.12817,-0.00094,380912
06/08/2015,1.1082,1.13064,1.10812,1.12911,0.01762,356721
06/05/2015,1.12374,1.12795,1.10495,1.11149,-0.01224,391214
06/04/2015,1.12748,1.13785,1.12241,1.12373,-0.00368,390223
06/03/2015,1.115,1.12845,1.10798,1.12741,0.01242,373139
06/02/2015,1.09257,1.11908,1.09157,1.11499,0.02241,382596
06/01/2015,1.0979,1.09873,1.08868,1.09258,-0.00662,321255
05/29/2015,1.09472,1.10053,1.09254,1.0992,0.00448,361724
05/28/2015,1.0904,1.09578,1.0868,1.09472,0.00437,404827
05/27/2015,1.0871,1.09287,1.08192,1.09035,0.00316,351171
05/26/2015,1.09759,1.09806,1.08629,1.08719,-0.01045,373146
05/25/2015,1.1002,1.10091,1.0959,1.09764,-0.00355,198614
05/22/2015,1.11107,1.1207,1.1002,1.10119,-0.00993,421456
05/21/2015,1.1092,1.11808,1.10804,1.11112,0.00177,443850
05/20/2015,1.11491,1.11516,1.1062,1.10935,-0.00555,482415
05/19/2015,1.1314,1.1326,1.11186,1.1149,-0.01647,437978
05/18/2015,1.143,1.14487,1.12981,1.13137,-0.01333,391313
05/15/2015,1.14099,1.14659,1.13237,1.1447,0.0038,438757
05/14/2015,1.1353,1.14439,1.13402,1.1409,0.00552,461693
05/13/2015,1.1213,1.13822,1.12023,1.13538,0.01412,422496
05/12/2015,1.11541,1.12781,1.1134,1.12126,0.00584,410384
05/11/2015,1.1199,1.12052,1.11305,1.11542,-0.00381,406724
05/08/2015,1.12659,1.12865,1.11793,1.11923,-0.00736,492845
05/07/2015,1.1347,1.13912,1.12372,1.12659,-0.00805,437602
05/06/2015,1.1185,1.13696,1.11745,1.13464,0.0162,472643
05/05/2015,1.1145,1.12218,1.10662,1.11844,0.00385,407616
05/04/2015,1.1178,1.12239,1.11221,1.11459,-0.00491,363671
05/01/2015,1.12231,1.12892,1.11744,1.1195,-0.00279,396667
04/30/2015,1.11281,1.12657,1.10705,1.12229,0.00955,534529
04/29/2015,1.09803,1.11873,1.09588,1.11274,0.01473,500100
04/28/2015,1.089,1.09905,1.08602,1.09801,0.00904,426465
04/27/2015,1.0856,1.09258,1.08192,1.08897,0.00172,370995
04/24/2015,1.08232,1.08994,1.07843,1.08725,0.00494,424550
04/23/2015,1.07243,1.08448,1.06657,1.08231,0.00991,427608
04/22/2015,1.07348,1.08004,1.07083,1.0724,-0.00108,394496
04/21/2015,1.0737,1.07802,1.06596,1.07348,-0.00021,380949
04/20/2015,1.0817,1.08209,1.07124,1.07369,-0.00671,395374
04/17/2015,1.07602,1.08483,1.0735,1.0804,0.00437,538387
04/16/2015,1.06838,1.08174,1.06247,1.07603,0.0077,591123
04/15/2015,1.06553,1.07009,1.05707,1.06833,0.00293,538458
04/14/2015,1.0566,1.0706,1.05312,1.0654,0.00879,482416
04/13/2015,1.059,1.06185,1.05204,1.05661,-0.00312,459829
04/10/2015,1.0658,1.06832,1.05677,1.05973,-0.00608,434530
04/09/2015,1.0779,1.07881,1.0637,1.06581,-0.01215,378049
04/08/2015,1.08142,1.08867,1.07634,1.07796,-0.00343,432559
04/07/2015,1.09217,1.09543,1.08028,1.08139,-0.01074,395511
04/06/2015,1.0995,1.10351,1.09094,1.09213,0.00422,204622
04/02/2015,1.07623,1.09032,1.07498,1.08791,0.01167,400656
04/01/2015,1.07308,1.07993,1.07183,1.07624,0.00318,436013
03/31/2015,1.08324,1.08433,1.07134,1.07306,-0.01019,428983
03/30/2015,1.0884,1.08944,1.08093,1.08325,-0.00548,404710
03/27/2015,1.08835,1.09475,1.08006,1.08873,0.00039,472234
03/26/2015,1.0969,1.10514,1.08563,1.08834,-0.00857,477905
03/25/2015,1.09227,1.1014,1.09001,1.09691,0.00458,436614
03/24/2015,1.0945,1.10284,1.08904,1.09233,-0.00212,479732
03/23/2015,1.0838,1.09708,1.07667,1.09445,0.01276,515953
03/20/2015,1.0659,1.08816,1.06491,1.08169,0.01582,476580
03/19/2015,1.08616,1.09182,1.0613,1.06587,-0.02032,603135
03/18/2015,1.05965,1.10292,1.05792,1.08619,0.02655,496317
03/17/2015,1.05668,1.06504,1.05507,1.05964,0.00288,391487
03/16/2015,1.0462,1.06188,1.04606,1.05676,0.0074,403226
03/13/2015,1.0634,1.06342,1.0462,1.04936,-0.01403,459911
03/12/2015,1.0547,1.0683,1.04944,1.06339,0.00875,521463
03/11/2015,1.0697,1.07162,1.05106,1.05464,-0.01504,522582
03/10/2015,1.08508,1.08523,1.06921,1.06968,-0.01541,465584
03/09/2015,1.0828,1.09059,1.08218,1.08509,0.00069,345660
03/06/2015,1.1027,1.10321,1.08358,1.0844,-0.01847,411681
03/05/2015,1.10766,1.11138,1.09873,1.10287,-0.00486,418481
03/04/2015,1.11745,1.11852,1.10613,1.10773,-0.00975,362897
03/03/2015,1.1182,1.12169,1.11539,1.11748,-0.00077,334984
03/02/2015,1.1175,1.12402,1.11593,1.11825,-0.00088,304968
02/27/2015,1.11969,1.12448,1.11758,1.11913,-0.00055,395901
02/26/2015,1.13606,1.13792,1.11831,1.11968,-0.01638,375403
02/25/2015,1.13391,1.13879,1.13351,1.13606,0.00214,346917
02/24/2015,1.13337,1.13577,1.1289,1.13392,0.00056,365288
02/23/2015,1.14,1.14008,1.12947,1.13336,-0.00454,304940
02/20/2015,1.13673,1.1426,1.12786,1.1379,0.0012,425273
02/19/2015,1.1396,1.14497,1.1355,1.1367,-0.00291,333863
02/18/2015,1.141,1.14153,1.13334,1.13961,-0.00138,355303
02/17/2015,1.1352,1.14478,1.13218,1.14099,0.00576,357635
02/16/2015,1.1406,1.1428,1.13188,1.13523,-0.00246,257885
02/13/2015,1.1401,1.14422,1.13738,1.13769,-0.00255,355650
02/12/2015,1.13354,1.14225,1.1302,1.14024,0.00687,415184
02/11/2015,1.13199,1.13465,1.12794,1.13337,0.00139,346179
02/10/2015,1.13232,1.13449,1.12727,1.13198,-0.00035,380345
02/09/2015,1.1291,1.13585,1.12701,1.13233,0.0014,358145
02/06/2015,1.14766,1.14846,1.13093,1.13093,-0.01671,378220
02/05/2015,1.13424,1.14982,1.13032,1.14764,0.01338,439462
02/04/2015,1.14777,1.14844,1.13153,1.13426,-0.0135,418968
02/03/2015,1.13402,1.15331,1.13123,1.14776,0.01369,448790
02/02/2015,1.1311,1.13611,1.12916,1.13407,0.00674,365502
01/30/2015,1.1318,1.13632,1.12733,1.12733,-0.00455,419922
01/29/2015,1.1287,1.13668,1.12613,1.13188,0.00324,431454
01/28/2015,1.138,1.13817,1.12757,1.12864,-0.00932,440910
01/27/2015,1.12384,1.1422,1.1223,1.13796,0.01421,454348
01/26/2015,1.11558,1.12948,1.10977,1.12375,0.00382,428381
01/23/2015,1.13647,1.13732,1.11145,1.11993,-0.01654,524992
01/22/2015,1.16091,1.16476,1.13158,1.13647,-0.02443,481826
01/21/2015,1.15483,1.16769,1.15408,1.1609,0.00602,406105
01/20/2015,1.1605,1.16141,1.15397,1.15488,-0.00571,365272
01/19/2015,1.1545,1.16384,1.15415,1.16059,0.0035,339888
01/16/2015,1.163,1.16457,1.14597,1.15709,-0.00589,350073
01/15/2015,1.1788,1.17917,1.15677,1.16298,-0.01586,592873
01/14/2015,1.17723,1.18452,1.17271,1.17884,0.00166,441745
01/13/2015,1.18329,1.18589,1.17534,1.17718,-0.00611,393654
01/12/2015,1.1852,1.18705,1.1786,1.18329,-0.00054,356887
01/09/2015,1.17916,1.18449,1.17639,1.18383,0.00469,388629
01/08/2015,1.18382,1.1847,1.17539,1.17914,-0.00468,361970
01/07/2015,1.18891,1.18958,1.18018,1.18382,-0.00507,434562
01/06/2015,1.19313,1.19683,1.18837,1.18889,-0.00429,405147
01/05/2015,1.20013,1.20015,1.18644,1.19318,-0.00665,384459
01/02/2015,1.21015,1.21061,1.19952,1.19983,-0.00981,283004
12/31/2014,1.21541,1.21693,1.20956,1.20964,-0.00582,187210
12/30/2014,1.2151,1.21868,1.21231,1.21546,0.00034,258959
12/29/2014,1.218,1.222,1.21422,1.21512,-0.00301,235301
12/26/2014,1.2221,1.22248,1.2168,1.21813,-0.00128,96773
12/24/2014,1.21714,1.22195,1.21687,1.21941,0.0023,171015
12/23/2014,1.22282,1.22452,1.21644,1.21711,-0.00575,259440
12/22/2014,1.22208,1.2272,1.2216,1.22286,0.00013,247095
12/19/2014,1.2285,1.23018,1.222,1.22273,-0.00581,343009
12/18/2014,1.234,1.23518,1.22652,1.22854,-0.00556,417219
12/17/2014,1.251,1.25153,1.23212,1.2341,-0.01688,439056
12/16/2014,1.24359,1.25691,1.24337,1.25098,0.00739,464133
12/15/2014,1.2473,1.24822,1.24143,1.24359,-0.00251,378940
12/12/2014,1.24093,1.24848,1.23834,1.2461,0.00507,376089
12/11/2014,1.2446,1.24945,1.23693,1.24103,-0.00366,436941
12/10/2014,1.23737,1.24475,1.23613,1.24469,0.00737,392217
12/09/2014,1.23166,1.24472,1.22919,1.23732,0.00571,405563
12/08/2014,1.22821,1.23432,1.22466,1.23161,0.00348,309874
12/05/2014,1.23779,1.23923,1.22709,1.22813,-0.00967,334296
12/04/2014,1.23101,1.24556,1.2283,1.2378,0.00679,382524
12/03/2014,1.23829,1.23901,1.23007,1.23101,-0.00719,335149
12/02/2014,1.24685,1.24756,1.23762,1.2382,-0.00867,293404
12/01/2014,1.2472,1.25059,1.24192,1.24687,0.00187,336127
11/28/2014,1.24664,1.24897,1.2426,1.245,-0.00158,284418
11/27/2014,1.2505,1.2523,1.2464,1.24658,-0.00392,220896
11/26/2014,1.2473,1.25308,1.2443,1.2505,0.00317,319413
11/25/2014,1.24415,1.24863,1.24017,1.24733,0.00323,316230
11/24/2014,1.2362,1.24442,1.23592,1.2441,0.00528,295108
11/21/2014,1.2538,1.25679,1.23746,1.23882,-0.01501,389584
11/20/2014,1.25529,1.25747,1.25045,1.25383,-0.00148,367544
11/19/2014,1.25361,1.25986,1.2512,1.25531,0.00182,353482
11/18/2014,1.245,1.25444,1.24428,1.25349,0.00859,332014
11/17/2014,1.2531,1.25769,1.24448,1.2449,-0.00743,328923
11/14/2014,1.2475,1.25455,1.23982,1.25233,0.00479,344323
11/13/2014,1.2438,1.24911,1.2426,1.24754,0.0038,305619
11/12/2014,1.24722,1.24973,1.24189,1.24374,-0.00367,375277
11/11/2014,1.24201,1.24985,1.23944,1.24741,0.00543,316922
11/10/2014,1.24787,1.25085,1.24183,1.24198,-0.00331,298907
11/07/2014,1.23744,1.2469,1.23581,1.24529,0.0079,374041
11/06/2014,1.24849,1.25328,1.23645,1.23739,-0.01107,411413
11/05/2014,1.25458,1.25665,1.24575,1.24846,-0.00606,371468
11/04/2014,1.24807,1.25768,1.24805,1.25452,0.00646,318617
11/03/2014,1.2501,1.2513,1.24412,1.24806,-0.00409,353010
10/31/2014,1.26128,1.26165,1.24859,1.25215,-0.00908,396224
10/30/2014,1.26309,1.26389,1.2547,1.26123,-0.00189,356143
10/29/2014,1.27339,1.277,1.26302,1.26312,-0.01022,287614
10/28/2014,1.26981,1.27641,1.26844,1.27334,0.00359,286822
10/27/2014,1.268,1.27228,1.26652,1.26975,0.00285,264940
10/24/2014,1.26459,1.26955,1.26347,1.2669,0.00236,250801
10/23/2014,1.2648,1.2676,1.26136,1.26454,-0.00018,291688
10/22/2014,1.27159,1.27393,1.26368,1.26472,-0.0068,308841
10/21/2014,1.27993,1.28395,1.27136,1.27152,-0.00837,289638
10/20/2014,1.2744,1.28163,1.27307,1.27989,0.00409,269836
10/17/2014,1.28083,1.28359,1.27441,1.2758,-0.00501,299045
10/16/2014,1.28372,1.28443,1.27055,1.28081,-0.00288,411958
10/15/2014,1.26571,1.28852,1.26239,1.28369,0.01802,410668
10/14/2014,1.2751,1.27671,1.26397,1.26567,-0.00947,338400
10/13/2014,1.2634,1.27605,1.26198,1.27514,0.01238,308655
10/10/2014,1.26902,1.27155,1.2605,1.26276,-0.00624,307316
10/09/2014,1.27327,1.27908,1.26638,1.269,-0.00432,389857
10/08/2014,1.26685,1.27483,1.26222,1.27332,0.00649,347065
10/07/2014,1.26549,1.26816,1.25834,1.26683,0.00139,372796
10/06/2014,1.2511,1.26736,1.25081,1.26544,0.01394,282370
10/03/2014,1.2668,1.26741,1.25003,1.2515,-0.01529,282520
10/02/2014,1.262,1.26984,1.26136,1.26679,0.00461,349432
10/01/2014,1.26302,1.26386,1.25835,1.26218,-0.00078,307302
09/30/2014,1.26844,1.27019,1.25709,1.26296,-0.00549,305169
09/29/2014,1.2689,1.27146,1.26634,1.26845,0.00033,261800
09/26/2014,1.27502,1.27603,1.26766,1.26812,-0.00685,260229
09/25/2014,1.27797,1.27829,1.26977,1.27497,-0.00298,287605
09/24/2014,1.28459,1.28634,1.2774,1.27795,-0.00667,251749
09/23/2014,1.28488,1.29006,1.28421,1.28462,-0.00022,246934
09/22/2014,1.28297,1.28672,1.2816,1.28484,0.00194,237296
09/19/2014,1.2921,1.29285,1.28252,1.2829,-0.00927,300353
09/18/2014,1.2864,1.29295,1.28339,1.29217,0.00572,289679
09/17/2014,1.2958,1.29808,1.28518,1.28645,-0.00946,289294
09/16/2014,1.29397,1.29946,1.29218,1.29591,0.00199,280874
09/15/2014,1.2976,1.29769,1.29083,1.29392,-0.00225,225142
09/12/2014,1.29235,1.29788,1.29088,1.29617,0.00383,284860
09/11/2014,1.2916,1.29516,1.28966,1.29234,0.0007,288435
09/10/2014,1.29365,1.29625,1.28833,1.29164,-0.00205,311171
09/09/2014,1.28937,1.29568,1.28592,1.29369,0.0043,291929
09/08/2014,1.29447,1.29586,1.28821,1.28939,-0.00543,258997
09/05/2014,1.2943,1.29865,1.29213,1.29482,0.00052,264675
09/04/2014,1.31499,1.31536,1.29197,1.2943,-0.02064,287476
09/03/2014,1.3132,1.31596,1.31219,1.31494,0.00175,235892
09/02/2014,1.3128,1.31366,1.31097,1.31319,0.00045,225140
09/01/2014,1.3127,1.3145,1.31182,1.31274,-0.00046,159782
08/29/2014,1.31815,1.31957,1.31304,1.3132,-0.00492,224665
08/28/2014,1.31924,1.32201,1.31593,1.31812,-0.00111,242667
08/27/2014,1.31668,1.32096,1.31521,1.31923,0.00259,243135
08/26/2014,1.31913,1.32141,1.31641,1.31664,-0.00249,229267
08/25/2014,1.32002,1.321,1.31892,1.31913,-0.00497,88746
08/22/2014,1.32803,1.32962,1.32204,1.3241,-0.0039,230015
08/21/2014,1.32588,1.32881,1.32415,1.328,0.00216,217349
08/20/2014,1.3319,1.33237,1.32551,1.32584,-0.00609,238982
08/19/2014,1.3363,1.33633,1.33129,1.33193,-0.00433,205000
08/18/2014,1.33847,1.33986,1.33523,1.33626,-0.00349,169604
08/15/2014,1.33639,1.34113,1.33582,1.33975,0.00335,222073
08/14/2014,1.33635,1.34076,1.33481,1.3364,2.0E-5,219534
08/13/2014,1.33687,1.34149,1.33423,1.33638,-0.00044,218325
08/12/2014,1.33835,1.33858,1.33353,1.33682,-0.00159,196635
08/11/2014,1.34045,1.34101,1.338,1.33841,-0.00259,162372
08/08/2014,1.3363,1.34321,1.3357,1.341,0.00472,202610
08/07/2014,1.3382,1.33934,1.33368,1.33628,-0.00191,252040
08/06/2014,1.3375,1.33865,1.33328,1.33819,0.00067,257143
08/05/2014,1.34204,1.34244,1.33585,1.33752,-0.00458,229410
08/04/2014,1.34258,1.34314,1.34087,1.3421,-0.00062,187430
08/01/2014,1.33899,1.34443,1.33779,1.34272,0.0038,262182
07/31/2014,1.33952,1.34002,1.33708,1.33892,-0.00067,240972
07/30/2014,1.3408,1.34148,1.33665,1.33959,-0.0012,278138
07/29/2014,1.3439,1.34438,1.34032,1.34079,-0.00308,211315
07/28/2014,1.34315,1.34434,1.34261,1.34387,0.00105,168232
07/25/2014,1.3462,1.34753,1.34215,1.34282,-0.00347,204712
07/24/2014,1.3462,1.34844,1.34381,1.34629,4.0E-5,207531
07/23/2014,1.3465,1.34739,1.34545,1.34625,-0.00022,186355
07/22/2014,1.35229,1.35291,1.34586,1.34647,-0.00582,205180
07/21/2014,1.3525,1.35486,1.35122,1.35229,-3.0E-5,177069
07/18/2014,1.3525,1.35355,1.34905,1.35232,-0.00023,232091
07/17/2014,1.35246,1.35397,1.35161,1.35255,0.00014,225300
07/16/2014,1.35671,1.35711,1.35201,1.35241,-0.00426,221853
07/15/2014,1.36184,1.36275,1.35613,1.35667,-0.00513,246976
07/14/2014,1.3598,1.36397,1.35968,1.3618,0.00129,183099
07/11/2014,1.36083,1.36244,1.35917,1.36051,-0.00028,195145
07/10/2014,1.36404,1.36502,1.35887,1.36079,-0.00328,213917
07/09/2014,1.36109,1.36474,1.36018,1.36407,0.00294,199985
07/08/2014,1.36042,1.36168,1.35877,1.36113,0.00073,164196
07/07/2014,1.3593,1.36087,1.35752,1.3604,0.00108,158768
07/04/2014,1.36093,1.36108,1.35849,1.35932,-0.00163,130797
07/03/2014,1.3659,1.36638,1.35958,1.36095,-0.00488,214864
07/02/2014,1.36784,1.3682,1.36418,1.36583,-0.002,174452
07/01/2014,1.36914,1.37001,1.36753,1.36783,-0.0013,185457
06/30/2014,1.36465,1.36971,1.36396,1.36913,0.00451,180212
06/27/2014,1.36108,1.36498,1.36087,1.36462,0.00359,177489
06/26/2014,1.3628,1.36408,1.35758,1.36103,-0.00179,190049
06/25/2014,1.36054,1.36506,1.35998,1.36282,0.00227,180607
06/24/2014,1.3602,1.36272,1.35829,1.36055,0.00042,202445
06/23/2014,1.3586,1.36131,1.35735,1.36013,0.00041,190869
06/20/2014,1.3606,1.36335,1.3564,1.35972,-0.0009,196431
06/19/2014,1.35945,1.36429,1.35835,1.36062,0.00114,233600
06/18/2014,1.35461,1.35984,1.3541,1.35948,0.00487,224473
06/17/2014,1.35724,1.35867,1.35358,1.35461,-0.00267,202392
06/16/2014,1.3535,1.35789,1.35124,1.35728,0.00368,203121
06/13/2014,1.35514,1.35786,1.35204,1.3536,-0.00154,224544
06/12/2014,1.35307,1.35714,1.35118,1.35514,0.00206,250917
06/11/2014,1.35466,1.35567,1.35209,1.35308,-0.00161,222500
06/10/2014,1.35932,1.36013,1.35332,1.35469,-0.00462,215334
06/09/2014,1.36416,1.36682,1.35822,1.35931,-0.00489,186498
06/06/2014,1.36598,1.36762,1.36202,1.3642,-0.00174,240333
06/05/2014,1.35977,1.36686,1.35028,1.36594,0.00613,318415
06/04/2014,1.36264,1.3638,1.35959,1.35981,-0.00288,224117
06/03/2014,1.35955,1.36474,1.35869,1.36269,0.00309,211174
06/02/2014,1.3642,1.36422,1.35876,1.3596,-0.0034,206241
05/30/2014,1.3601,1.36497,1.35979,1.363,0.00291,205080
05/29/2014,1.35904,1.36251,1.35859,1.36009,0.00107,200120
05/28/2014,1.36339,1.36372,1.35879,1.35902,-0.00437,228251
05/27/2014,1.36445,1.3668,1.36126,1.36339,-0.0011,430716
05/26/2014,1.362,1.36538,1.36139,1.36449,0.00189,263554
05/23/2014,1.3654,1.3658,1.36151,1.3626,-0.00289,393445
05/22/2014,1.3685,1.36872,1.36445,1.36549,-0.00309,422754
05/21/2014,1.37,1.3723,1.3635,1.36858,-0.00148,438487
05/20/2014,1.3708,1.37132,1.36781,1.37006,-0.00076,360325
05/19/2014,1.37023,1.37336,1.37,1.37082,0.00152,276017
05/16/2014,1.3709,1.37263,1.36848,1.3693,-0.00158,178467
05/15/2014,1.37144,1.37315,1.3648,1.37088,-0.00052,238316
05/14/2014,1.37029,1.37301,1.36972,1.3714,0.00117,202003
05/13/2014,1.37569,1.37711,1.36885,1.37023,-0.0054,235745
05/12/2014,1.3753,1.37744,1.37487,1.37563,-0.00057,162362
05/09/2014,1.38389,1.38438,1.37452,1.3762,-0.00769,211565
05/08/2014,1.3908,1.39929,1.38327,1.38389,-0.00703,261354
05/07/2014,1.3927,1.3938,1.39092,1.39092,-0.00173,188296
05/06/2014,1.38737,1.39507,1.38716,1.39265,0.00522,191064
05/05/2014,1.38826,1.38856,1.3864,1.38743,0.00041,137491
05/02/2014,1.38688,1.38807,1.38116,1.38702,0.00018,185517
05/01/2014,1.38659,1.38889,1.38622,1.38684,0.00021,130512
04/30/2014,1.3811,1.38761,1.3777,1.38663,0.00551,244191
04/29/2014,1.38502,1.38788,1.38051,1.38112,-0.00392,194898
04/28/2014,1.38348,1.3879,1.38142,1.38504,0.00174,190441
04/25/2014,1.38314,1.38477,1.38265,1.3833,0.00022,155768
04/24/2014,1.3816,1.38422,1.3791,1.38308,0.00149,191133
04/23/2014,1.3805,1.38542,1.38,1.38159,0.00117,196985
04/22/2014,1.3793,1.38242,1.37845,1.38042,0.0012,158531
04/21/2014,1.3808,1.38298,1.37865,1.37922,-0.00206,86734
04/17/2014,1.38151,1.3864,1.3811,1.38128,-0.00018,171834
04/16/2014,1.3813,1.38506,1.38033,1.38146,8.0E-5,186379
04/15/2014,1.38202,1.38326,1.37903,1.38138,-0.00057,185484
04/14/2014,1.38383,1.38623,1.3808,1.38195,-0.00655,200668
04/11/2014,1.3885,1.39049,1.38631,1.3885,-5.0E-5,188779
04/10/2014,1.3855,1.38986,1.38355,1.38855,0.00308,211530
04/09/2014,1.37961,1.38608,1.37792,1.38547,0.00585,209258
04/08/2014,1.3741,1.38111,1.37369,1.37962,0.00555,200240
04/07/2014,1.36954,1.37479,1.36954,1.37407,0.00387,157784
04/04/2014,1.3719,1.37305,1.36731,1.3702,-0.00171,214968
04/03/2014,1.3766,1.38051,1.3698,1.37191,-0.00474,237247
04/02/2014,1.3793,1.38195,1.37526,1.37665,-0.00257,185509
04/01/2014,1.3769,1.38142,1.37679,1.37922,0.00236,195461
03/31/2014,1.37652,1.38071,1.37231,1.37686,0.00171,228654
03/28/2014,1.37398,1.37726,1.37049,1.37515,0.00118,213322
03/27/2014,1.37806,1.37962,1.37282,1.37397,-0.00408,232218
03/26/2014,1.38254,1.38272,1.37768,1.37805,-0.0045,214512
03/25/2014,1.38385,1.38464,1.37498,1.38255,-0.00126,250107
03/24/2014,1.3797,1.38744,1.37602,1.38381,0.00461,202720
03/21/2014,1.3777,1.38101,1.37653,1.3792,0.00143,192121
03/20/2014,1.3832,1.38443,1.37493,1.37777,-0.00543,238594
03/19/2014,1.3933,1.39335,1.38096,1.3832,-0.01012,218799
03/18/2014,1.392,1.39417,1.38799,1.39332,0.00123,209904
03/17/2014,1.3896,1.39471,1.38787,1.39209,0.00182,178217
03/14/2014,1.3868,1.3935,1.3847,1.39027,0.00348,242822
03/13/2014,1.3903,1.39662,1.38451,1.38679,-0.00339,260857
03/12/2014,1.38588,1.39138,1.38428,1.39018,0.00428,204609
03/11/2014,1.3876,1.38783,1.38328,1.3859,-0.00166,188021
03/10/2014,1.3867,1.38971,1.38614,1.38756,7.0E-5,169961
03/07/2014,1.3859,1.39144,1.38521,1.38749,0.00154,226922
03/06/2014,1.3732,1.3872,1.37209,1.38595,0.01277,256270
03/05/2014,1.3741,1.37476,1.3707,1.37318,-0.00103,210363
03/04/2014,1.37339,1.3781,1.372,1.37421,0.00083,220479
03/03/2014,1.37618,1.37921,1.37252,1.37338,-0.0067,231520
02/28/2014,1.37096,1.38238,1.36932,1.38008,0.00918,268779
02/27/2014,1.3685,1.3726,1.36426,1.3709,0.00237,226205
02/26/2014,1.3744,1.37567,1.36614,1.36853,-0.00588,220712
02/25/2014,1.37324,1.37663,1.37154,1.37441,0.00103,203977
02/24/2014,1.373,1.37704,1.37079,1.37338,-0.00014,188162
02/21/2014,1.37174,1.3757,1.37018,1.37352,0.00177,185206
02/20/2014,1.3732,1.3762,1.36857,1.37175,-0.00146,228236
02/19/2014,1.3758,1.37724,1.37243,1.37321,-0.00257,193530
02/18/2014,1.3706,1.37696,1.3694,1.37578,0.00521,216501
02/17/2014,1.3708,1.37236,1.36913,1.37057,0.00137,159032
02/14/2014,1.36799,1.37142,1.36729,1.3692,0.00129,212364
02/13/2014,1.35935,1.3691,1.3585,1.36791,0.00869,250638
02/12/2014,1.36369,1.36522,1.35614,1.35922,-0.00446,229770
02/11/2014,1.3645,1.36826,1.36292,1.36368,-0.0008,222900
